id_entreprise,ice,raison_sociale,forme_juridique,secteur_activite,segment,chiffre_affaires,nombre_employes,date_creation,ville,adresse,telephone,email,statut,id_agence,id_conseiller
1670,898588119000012,Compagnie du Laiterie SARL,SNC,Agriculture,TPE,1974832.9,3,2017-11-09,Tanger,"Zone Industrielle, N° 365, Route de Auger, Tanger, Maroc",0524758864,contact@compagniedulaiterie1.ma,Actif,7,35
1671,744581339000036,Union Wholesale SARL AU,SARL,Commerce,PME,55746929.13,13,2017-05-23,Tanger,"Zone Industrielle, N° 373, Route de Nicolas, Tanger, Maroc",0524558573,contact@unionwholesale3.ma,Actif,7,34
1672,640239828000074,Somaco Ferme SA,SARL,Agriculture,PME,73625616.49,97,2019-05-09,Tanger,"Zone Industrielle, N° 20, Route de LambertBourg, Tanger, Maroc",0524991294,contact@somacoferme1.ma,Actif,7,35
1673,680734759000098,Union Manufacture 1 SNC,SARL,Industrie,Grande Entreprise,404834844.97,1969,2008-10-23,Tanger,"Zone Industrielle, N° 57, Route de Albert-les-Bains, Tanger, Maroc",0524745014,contact@unionmanufacture11.ma,Actif,7,34
1674,463465209000081,Société Maghreb de Négoce SA,SARL,Commerce,PME,98012746.62,66,2008-06-18,Tanger,"Zone Industrielle, N° 293, Route de ThomasVille, Tanger, Maroc",0524389068,contact@societemaghrebdenegoce3.ma,Actif,7,35
1675,270652170000028,Union Wholesale 1 SARL,SARL,Commerce,TPE,898745.93,7,2014-08-26,Tanger,"Zone Industrielle, N° 354, Route de Lesagedan, Tanger, Maroc",0524816957,contact@unionwholesale11.ma,Actif,7,34
1676,948212383000017,Sous Construction SNC,SA,BTP,TPE,1206862.42,8,2014-08-24,Tanger,"Zone Industrielle, N° 500, Route de Valette-les-Bains, Tanger, Maroc",0524832140,contact@sousconstruction1.ma,Actif,7,35
1677,361865086000083,Société Marocaine de Agro 1 SA,SARL,Agriculture,PME,69495129.36,183,2007-10-19,Tanger,"Zone Industrielle, N° 383, Route de Giraud-sur-Foucher, Tanger, Maroc",0524455423,contact@societemarocainedeagro1.ma,Actif,7,34
1678,248034524000059,Global Ferme 1 SNC,SARL,Agriculture,TPE,4394356.2,8,2017-01-12,Tanger,"Zone Industrielle, N° 16, Route de Duval, Tanger, Maroc",0524343363,contact@globalferme1.ma,Actif,7,35
1679,972523555000016,Société Med de Distribution SNC,SARL,Commerce,TPE,2719640.79,1,2017-09-13,Tanger,"Zone Industrielle, N° 179, Route de Descampsboeuf, Tanger, Maroc",0524150770,contact@societemeddedistribution4.ma,Actif,7,34
1680,999172542000011,Atlas Trading 2 SARL,SA,Commerce,TPE,303496.79,7,2007-11-21,Tanger,"Zone Industrielle, N° 146, Route de Jacobnec, Tanger, Maroc",0524549770,contact@atlastrading21.ma,Actif,7,35
1681,245229612000012,Société Maroc de Entreprise 2 SARL,SARL,Transport,PME,60837992.96,12,2012-11-01,Tanger,"Zone Industrielle, N° 196, Route de Jacquot-sur-Ledoux, Tanger, Maroc",0524250116,contact@societemarocdeentreprise21.ma,Actif,7,34
1682,797145408000033,Bahia Négoce SNC,SA,Commerce,PME,37201809.47,186,2016-04-28,Tanger,"Zone Industrielle, N° 304, Route de Paris, Tanger, Maroc",0524217559,contact@bahianegoce1.ma,Actif,7,35
1683,971148490000044,Soma Génie Civil SNC,SARL,BTP,Grande Entreprise,116664010.43,2752,2020-05-22,Tanger,"Zone Industrielle, N° 141, Route de Le Goff-la-Forêt, Tanger, Maroc",0524437306,contact@somageniecivil2.ma,Actif,7,34
1684,233525943000081,Société Riad de Market SARL AU,SARL,Commerce,Grande Entreprise,336214339.59,761,2014-06-08,Tanger,"Zone Industrielle, N° 56, Route de Lucas-les-Bains, Tanger, Maroc",0524638752,contact@societeriaddemarket.ma,Actif,7,35
1685,280253318000086,Société Saiss de Textile SARL AU,SARL,Industrie,TPE,2849193.04,9,2014-06-13,Tanger,"Zone Industrielle, N° 90, Route de Marion-la-Forêt, Tanger, Maroc",0524525873,contact@societesaissdetextile2.ma,Actif,7,34
1686,970654370000063,Inter Câblage SNC,SARL,Industrie,PME,40244494.67,41,2005-04-26,Tanger,"Zone Industrielle, N° 62, Route de Bouvier-sur-Mer, Tanger, Maroc",0524528226,contact@intercablage.ma,Actif,7,35
1687,479373882000018,Med Wholesale 1 SARL,SARL,Commerce,PME,34411707.64,118,2018-07-01,Tanger,"Zone Industrielle, N° 110, Route de Lacroix, Tanger, Maroc",0524237449,contact@medwholesale11.ma,Actif,7,34
1688,439338270000064,Société Atlas de Services 1 SA,SARL,Services,TPE,1889313.04,2,2007-07-16,Tanger,"Zone Industrielle, N° 58, Route de Delannoy-sur-Charpentier, Tanger, Maroc",0524948259,contact@societeatlasdeservices11.ma,Actif,7,35
1689,160789252000058,Sous Services SA,SARL,Services,TPE,2680140.59,1,2015-05-15,Tanger,"Zone Industrielle, N° 145, Route de Maillet, Tanger, Maroc",0524694718,contact@sousservices2.ma,Actif,7,34
1690,914402326000092,Société Med de Market SARL AU,SARL,Commerce,Grande Entreprise,392769169.05,1696,2019-02-19,Tanger,"Zone Industrielle, N° 50, Route de Lacombe, Tanger, Maroc",0524871059,contact@societemeddemarket1.ma,Actif,7,35
1691,309173804000051,Société Taza de Nettoyage 1 SARL AU,SARL,Services,Grande Entreprise,354890005.52,2377,2015-07-04,Tanger,"Zone Industrielle, N° 130, Route de Gaudin, Tanger, Maroc",0524680626,contact@societetazadenettoyage11.ma,Actif,7,34
1692,901110220000098,Riad Bâtiment SNC,SARL,BTP,PME,52015134.54,170,2019-01-25,Tanger,"Zone Industrielle, N° 134, Route de Lemonnierboeuf, Tanger, Maroc",0524294757,contact@riadbatiment2.ma,Actif,7,35
1693,359733321000037,Somibat Textile SA,SARL,Industrie,TPE,2422834.22,2,2005-10-12,Tanger,"Zone Industrielle, N° 260, Route de Sainte Gabrielledan, Tanger, Maroc",0524553495,contact@somibattextile.ma,Actif,7,34
1694,243206452000051,Union Négoce SA,SARL,Commerce,TPE,4105160.6,8,2006-03-28,Tanger,"Zone Industrielle, N° 481, Route de Masse-sur-Martineau, Tanger, Maroc",0524687906,contact@unionnegoce1.ma,Actif,7,35
1695,354215988000089,Bahia Web SNC,SARL,Technologies,TPE,902941.52,7,2010-05-06,Tanger,"Zone Industrielle, N° 252, Route de Parent-la-Forêt, Tanger, Maroc",0524560635,contact@bahiaweb.ma,Actif,7,34
1696,100142802000018,Soma Entreprise 3 SA,SA,Transport,Grande Entreprise,163781461.79,2391,2005-10-04,Tanger,"Zone Industrielle, N° 362, Route de RichardBourg, Tanger, Maroc",0524363572,contact@somaentreprise3.ma,Actif,7,35
1697,752950895000011,Afric Plastique 1 SARL AU,SARL,Industrie,TPE,1025604.47,3,2007-10-19,Tanger,"Zone Industrielle, N° 86, Route de Sainte William, Tanger, Maroc",0524650786,contact@africplastique11.ma,Actif,7,34
1698,710308420000098,Zilis Entreprise 1 SARL AU,SARL,Transport,PME,50910783.72,92,2017-01-15,Tanger,"Zone Industrielle, N° 233, Route de Saint Luc, Tanger, Maroc",0524439327,contact@zilisentreprise12.ma,Actif,7,35
1699,297896047000065,Somaco Telecom SARL,SA,Technologies,PME,11596804.37,151,2014-04-07,Tanger,"Zone Industrielle, N° 89, Route de Hamel, Tanger, Maroc",0524806147,contact@somacotelecom.ma,Actif,7,34
1700,136260167000060,Med Entreprise 3 SNC,SARL,Tourisme,Grande Entreprise,389882537.06,816,2007-07-24,Tanger,"Zone Industrielle, N° 368, Route de Renault, Tanger, Maroc",0524630822,contact@medentreprise32.ma,Actif,7,35
1701,759666896000050,Afric Market 1 SNC,SARL,Commerce,TPE,1563815.0,8,2012-07-26,Tanger,"Zone Industrielle, N° 181, Route de Rodrigues, Tanger, Maroc",0524136231,contact@africmarket12.ma,Actif,7,34
1702,632639286000044,Somaco Wholesale 1 SARL AU,SARL,Commerce,TPE,2566774.47,5,2014-12-02,Tanger,"Zone Industrielle, N° 469, Route de Sainte Lucas, Tanger, Maroc",0524238701,contact@somacowholesale1.ma,Actif,7,35
1703,561386776000030,Société Maghreb de Métal SARL AU,SARL,Industrie,TPE,3275218.44,7,2009-06-19,Tanger,"Zone Industrielle, N° 441, Route de Davidboeuf, Tanger, Maroc",0524102537,contact@societemaghrebdemetal2.ma,Actif,7,34
1704,715980553000067,Société Bouregreg de Négoce 1 SARL AU,SNC,Commerce,TPE,296048.12,7,2013-07-24,Tanger,"Zone Industrielle, N° 154, Route de Henry-sur-Mer, Tanger, Maroc",0524174421,contact@societebouregregdenegoce11.ma,Actif,7,35
1705,742894425000074,Société Zilis de Market 1 SA,SA,Commerce,TPE,3015561.78,4,2013-10-26,Tanger,"Zone Industrielle, N° 141, Route de Perrier-sur-Mer, Tanger, Maroc",0524181145,contact@societezilisdemarket12.ma,Actif,7,34
1706,568708283000047,Bahia Export Agri SARL,SA,Agriculture,TPE,2987458.82,6,2011-03-27,Tanger,"Zone Industrielle, N° 406, Route de Grenier-la-Forêt, Tanger, Maroc",0524537199,contact@bahiaexportagri.ma,Actif,7,35
1707,761336752000046,Maroc Entreprise 1 SARL AU,SARL,Santé,TPE,745761.56,4,2007-11-28,Tanger,"Zone Industrielle, N° 178, Route de Sainte Amélie, Tanger, Maroc",0524209397,contact@marocentreprise12.ma,Actif,7,34
1708,670215471000048,Société Marocaine de Négoce SARL,SA,Commerce,PME,37246252.61,74,2010-03-07,Tanger,"Zone Industrielle, N° 312, Route de Pottierboeuf, Tanger, Maroc",0524956288,contact@societemarocainedenegoce.ma,Actif,7,35
1709,638145408000077,Société Med de Wholesale SNC,SARL,Commerce,Grande Entreprise,220068485.06,2809,2020-02-28,Tanger,"Zone Industrielle, N° 406, Route de VincentVille, Tanger, Maroc",0524638330,contact@societemeddewholesale.ma,Actif,7,34
1710,512767481000099,Inter Câblage 1 SNC,SARL,Industrie,TPE,4829435.86,4,2014-02-13,Tanger,"Zone Industrielle, N° 35, Route de Renaud, Tanger, Maroc",0524647520,contact@intercablage1.ma,Actif,7,35
1711,448501479000075,Sous Métal SARL AU,SA,Industrie,TPE,3683307.71,5,2013-07-01,Tanger,"Zone Industrielle, N° 357, Route de Valette-sur-Pichon, Tanger, Maroc",0524889617,contact@sousmetal.ma,Actif,7,34
1712,228129824000016,Compagnie du Manufacture SNC,EURL,Industrie,TPE,2274731.64,5,2019-03-07,Tanger,"Zone Industrielle, N° 421, Route de Couturier, Tanger, Maroc",0524514157,contact@compagniedumanufacture1.ma,Actif,7,35
1713,834851529000074,Maghreb Services SNC,SARL,Services,PME,10638627.56,46,2015-06-11,Tanger,"Zone Industrielle, N° 240, Route de Faivre, Tanger, Maroc",0524868034,contact@maghrebservices.ma,Actif,7,34
1714,562732680000045,Saiss Construction SNC,SNC,BTP,TPE,1461136.96,8,2016-02-06,Tanger,"Zone Industrielle, N° 250, Route de Morvan-sur-Rousset, Tanger, Maroc",0524367141,contact@saissconstruction2.ma,Actif,7,35
1715,374184267000051,Société Maghreb de Conseil 1 SNC,SA,Services,TPE,356285.27,9,2016-02-14,Tanger,"Zone Industrielle, N° 190, Route de Pierre-sur-Diallo, Tanger, Maroc",0524501200,contact@societemaghrebdeconseil1.ma,Actif,7,34
1716,316591427000035,Compagnie du Entreprise 2 SARL AU,SNC,Transport,TPE,958112.95,5,2005-03-26,Tanger,"Zone Industrielle, N° 436, Route de Cousin, Tanger, Maroc",0524989223,contact@compagnieduentreprise22.ma,Actif,7,35
1717,148943157000089,Med Distribution SA,SA,Commerce,TPE,4569531.79,7,2019-01-08,Tanger,"Zone Industrielle, N° 109, Route de SchmittBourg, Tanger, Maroc",0524528038,contact@meddistribution3.ma,Actif,7,34
1718,890149939000078,Soma Entreprise SNC,SA,Tourisme,TPE,4689387.98,3,2015-12-02,Tanger,"Zone Industrielle, N° 323, Route de Giraud, Tanger, Maroc",0524666815,contact@somaentreprise4.ma,Actif,7,35
1719,610704245000086,Koutoubia Agrumes SA,SARL,Agriculture,TPE,4917284.42,5,2018-11-03,Tanger,"Zone Industrielle, N° 320, Route de Mathieunec, Tanger, Maroc",0524963683,contact@koutoubiaagrumes.ma,Actif,7,34
1720,665461184000011,Maghreb Market 3 SARL AU,SARL,Commerce,TPE,4238705.3,8,2011-06-13,Tanger,"Zone Industrielle, N° 148, Route de Sainte Roger, Tanger, Maroc",0524738994,contact@maghrebmarket3.ma,Actif,7,35
1721,786290977000038,Société Med de Import-Export 1 SNC,EURL,Commerce,TPE,4580427.53,8,2005-10-11,Oujda,"Zone Industrielle, N° 337, Route de Aubry-les-Bains, Oujda, Maroc",0524622469,contact@societemeddeimportexport1.ma,Actif,8,38
1722,968380318000015,Global Industrie SARL,SARL,Industrie,PME,69298905.33,96,2013-05-05,Oujda,"Zone Industrielle, N° 456, Route de Mary, Oujda, Maroc",0524782280,contact@globalindustrie2.ma,Actif,8,39
1723,264889013000015,Riad Entreprise SA,SARL,Tourisme,PME,97097456.03,100,2005-08-07,Oujda,"Zone Industrielle, N° 169, Route de Thomas, Oujda, Maroc",0524985400,contact@riadentreprise3.ma,Actif,8,38
1724,651350641000064,Riad Génie Civil SNC,SARL,BTP,TPE,2861254.74,8,2016-02-22,Oujda,"Zone Industrielle, N° 44, Route de Turpin, Oujda, Maroc",0524423761,contact@riadgeniecivil1.ma,Actif,8,39
1725,658345447000060,Somaco Textile SA,SARL,Industrie,PME,99375832.58,185,2009-10-11,Oujda,"Zone Industrielle, N° 338, Route de Fournier, Oujda, Maroc",0524924922,contact@somacotextile1.ma,Actif,8,38
1726,487185405000080,Afric Wholesale SNC,SA,Commerce,PME,81568186.02,80,2010-07-01,Oujda,"Zone Industrielle, N° 339, Route de Breton, Oujda, Maroc",0524872620,contact@africwholesale1.ma,Actif,8,39
1727,532562399000033,Sous Market SNC,SARL,Commerce,TPE,3151281.82,5,2019-04-23,Oujda,"Zone Industrielle, N° 206, Route de Roux-sur-Becker, Oujda, Maroc",0524102608,contact@sousmarket2.ma,Actif,8,38
1728,509616187000056,Maroc Entreprise 2 SARL,SARL,Tourisme,PME,25295461.14,174,2021-03-10,Oujda,"Zone Industrielle, N° 85, Route de Peltier-sur-Hernandez, Oujda, Maroc",0524916777,contact@marocentreprise21.ma,Actif,8,39
1729,583516652000089,Maghreb Travaux 1 SARL,SARL,BTP,PME,58497010.36,116,2009-04-21,Oujda,"Zone Industrielle, N° 70, Route de Baudryboeuf, Oujda, Maroc",0524596770,contact@maghrebtravaux1.ma,Actif,8,38
1730,958406338000079,Koutoubia Entreprise 1 SA,SARL,Tourisme,TPE,2938430.44,3,2018-06-27,Oujda,"Zone Industrielle, N° 456, Route de Sainte Édith-sur-Mer, Oujda, Maroc",0524385980,contact@koutoubiaentreprise12.ma,Actif,8,39
1731,633004989000050,Med Entreprise 4 SARL AU,SA,Tourisme,PME,47561994.53,181,2007-11-26,Oujda,"Zone Industrielle, N° 225, Route de Dijoux, Oujda, Maroc",0524566794,contact@medentreprise41.ma,Actif,8,38
1732,630549257000087,Zilis Entreprise 2 SARL,SARL,Éducation,TPE,3007407.25,2,2007-06-19,Oujda,"Zone Industrielle, N° 174, Route de Saint Arnaudenec, Oujda, Maroc",0524167949,contact@zilisentreprise21.ma,Actif,8,39
1733,320506867000077,Global Textile SNC,SARL,Industrie,TPE,2947051.34,6,2013-09-17,Oujda,"Zone Industrielle, N° 220, Route de Sainte Matthieu-sur-Mer, Oujda, Maroc",0524564827,contact@globaltextile3.ma,Actif,8,38
1734,817152257000087,Soma Travaux SNC,SARL,BTP,TPE,862217.54,1,2008-03-04,Oujda,"Zone Industrielle, N° 412, Route de Rémy, Oujda, Maroc",0524762277,contact@somatravaux.ma,Actif,8,39
1735,941961746000022,Union Câblage 1 SARL,SA,Industrie,TPE,4263650.54,2,2021-11-13,Oujda,"Zone Industrielle, N° 345, Route de Cousin, Oujda, Maroc",0524988494,contact@unioncablage1.ma,Actif,8,38
1736,241685787000038,Global Génie Civil SNC,SA,BTP,TPE,755693.99,1,2006-02-02,Oujda,"Zone Industrielle, N° 310, Route de Chrétien, Oujda, Maroc",0524576768,contact@globalgeniecivil.ma,Actif,8,39
1737,587609156000015,Euro Wholesale 1 SA,SARL,Commerce,TPE,818999.39,9,2018-11-10,Oujda,"Zone Industrielle, N° 471, Route de Laporte-sur-Ollivier, Oujda, Maroc",0524736980,contact@eurowholesale11.ma,Actif,8,38
1738,578986627000011,Société Bahia de Métal SNC,SNC,Industrie,TPE,1649295.83,7,2012-04-11,Oujda,"Zone Industrielle, N° 363, Route de ChrétienVille, Oujda, Maroc",0524471524,contact@societebahiademetal3.ma,Actif,8,39
1739,924238313000050,Société Chaouia de Distribution SA,SARL,Commerce,PME,47014622.74,199,2015-11-02,Oujda,"Zone Industrielle, N° 442, Route de Sainte Caroline-sur-Mer, Oujda, Maroc",0524814442,contact@societechaouiadedistribution3.ma,Actif,8,38
1740,400815959000043,Société Med de Market SARL,SARL,Commerce,TPE,4534834.64,6,2012-09-09,Oujda,"Zone Industrielle, N° 430, Route de Loiseau-sur-Berger, Oujda, Maroc",0524845441,contact@societemeddemarket2.ma,Actif,8,39
1741,908036622000029,Euro Industrie 1 SARL,SARL,Industrie,TPE,1901457.99,9,2020-01-21,Oujda,"Zone Industrielle, N° 62, Route de Sainte Alex, Oujda, Maroc",0524835639,contact@euroindustrie1.ma,Actif,8,38
1742,140237920000084,Riad Entreprise 1 SA,SARL,Transport,Grande Entreprise,491110755.94,1521,2017-09-20,Oujda,"Zone Industrielle, N° 390, Route de Sainte Pierre-la-Forêt, Oujda, Maroc",0524178273,contact@riadentreprise12.ma,Actif,8,39
1743,382828526000062,Afric Aménagement SARL,EURL,BTP,PME,88442437.07,125,2013-06-14,Oujda,"Zone Industrielle, N° 159, Route de Sainte Denise, Oujda, Maroc",0524637267,contact@africamenagement4.ma,Actif,8,38
1744,244646506000088,Zilis Négoce SA,EURL,Commerce,Grande Entreprise,329801991.02,1401,2005-02-14,Oujda,"Zone Industrielle, N° 490, Route de Cohendan, Oujda, Maroc",0524328515,contact@zilisnegoce1.ma,Actif,8,39
1745,855163491000095,Inter Textile 2 SA,SNC,Industrie,TPE,1171285.97,8,2016-08-23,Oujda,"Zone Industrielle, N° 317, Route de Sainte Manon, Oujda, Maroc",0524267947,contact@intertextile2.ma,Actif,8,38
1746,857225039000094,Société Atlas de Manufacture SA,SARL,Industrie,TPE,2251993.01,2,2007-06-18,Oujda,"Zone Industrielle, N° 481, Route de Lebrun, Oujda, Maroc",0524486178,contact@societeatlasdemanufacture1.ma,Actif,8,39
1747,365685514000084,Global Wholesale 1 SARL AU,SARL,Commerce,TPE,902019.34,4,2016-11-24,Oujda,"Zone Industrielle, N° 285, Route de PerezBourg, Oujda, Maroc",0524366641,contact@globalwholesale1.ma,Actif,8,38
1748,470845636000090,Bouregreg Entreprise SARL AU,SA,Tourisme,TPE,2006399.8,8,2013-07-06,Oujda,"Zone Industrielle, N° 72, Route de Leleu, Oujda, Maroc",0524862477,contact@bouregregentreprise3.ma,Actif,8,39
1749,273475833000031,Zilis Market 2 SNC,SARL,Commerce,PME,56753088.14,176,2007-08-01,Oujda,"Zone Industrielle, N° 16, Route de JoubertVille, Oujda, Maroc",0524453024,contact@zilismarket21.ma,Actif,8,38
1750,850599733000017,Société Sous de Industrie SARL,SARL,Industrie,TPE,3355581.42,7,2014-05-22,Oujda,"Zone Industrielle, N° 207, Route de Saint Marguerite-sur-Mer, Oujda, Maroc",0524602805,contact@societesousdeindustrie1.ma,Actif,8,39
1751,234620311000078,Sous Distribution SNC,SA,Commerce,PME,29238826.39,153,2009-10-26,Oujda,"Zone Industrielle, N° 450, Route de Duval-sur-Mer, Oujda, Maroc",0524853890,contact@sousdistribution1.ma,Actif,8,38
1752,512822406000033,Global Entreprise 3 SARL,EURL,Santé,TPE,3355745.79,4,2005-10-24,Oujda,"Zone Industrielle, N° 309, Route de Boutinnec, Oujda, Maroc",0524777180,contact@globalentreprise3.ma,Actif,8,39
1753,249840510000050,Union Holding SNC,SARL,Services,TPE,4464389.33,7,2018-07-14,Oujda,"Zone Industrielle, N° 10, Route de Saint Andrédan, Oujda, Maroc",0524181746,contact@unionholding2.ma,Actif,8,38
1754,142539324000019,Soma Trading 2 SARL,SA,Commerce,PME,91950707.57,81,2012-05-20,Oujda,"Zone Industrielle, N° 288, Route de Morel, Oujda, Maroc",0524716964,contact@somatrading21.ma,Actif,8,39
1755,177488529000051,Med Entreprise 1 SA,SARL,Santé,PME,24831893.4,122,2005-02-16,Oujda,"Zone Industrielle, N° 324, Route de Saint Bernard-les-Bains, Oujda, Maroc",0524574312,contact@medentreprise13.ma,Actif,8,38
1756,524614310000056,Union Trading SARL AU,SARL,Commerce,TPE,1591702.52,7,2016-02-15,Oujda,"Zone Industrielle, N° 445, Route de Pascal, Oujda, Maroc",0524418814,contact@uniontrading3.ma,Actif,8,39
1757,727662783000055,Société Taza de Ferme 1 SARL,SARL,Agriculture,TPE,1605132.48,7,2009-07-07,Oujda,"Zone Industrielle, N° 300, Route de Saint Raymondnec, Oujda, Maroc",0524169713,contact@societetazadeferme1.ma,Actif,8,38
1758,382080773000021,Société Bouregreg de Travaux 1 SARL AU,SARL,BTP,PME,66070356.42,166,2020-11-15,Oujda,"Zone Industrielle, N° 445, Route de Lebretonnec, Oujda, Maroc",0524493875,contact@societebouregregdetravaux11.ma,Actif,8,39
1759,993077760000044,Soma Telecom SARL AU,SA,Technologies,TPE,320407.86,4,2015-02-24,Oujda,"Zone Industrielle, N° 116, Route de GomesVille, Oujda, Maroc",0524857078,contact@somatelecom.ma,Actif,8,38
1760,910705458000040,Maghreb Entreprise 1 SNC,SARL,Tourisme,PME,92909161.71,75,2012-10-01,Oujda,"Zone Industrielle, N° 250, Route de MailletBourg, Oujda, Maroc",0524415296,contact@maghrebentreprise12.ma,Actif,8,39
1761,379939915000099,Koutoubia Security SARL,SARL,Services,Grande Entreprise,126441872.87,1679,2011-03-12,Oujda,"Zone Industrielle, N° 68, Route de RobertBourg, Oujda, Maroc",0524197302,contact@koutoubiasecurity2.ma,Actif,8,38
1762,406461916000041,Somibat Manufacture SARL AU,SNC,Industrie,PME,48508901.56,142,2005-05-01,Oujda,"Zone Industrielle, N° 174, Route de Lambert-sur-Bonnin, Oujda, Maroc",0524711490,contact@somibatmanufacture.ma,Actif,8,39
